Mark, Crank_target, ParkMode, MG1Anglemeasuredrad, MG1_Speed_Measured, MG1TorquemeasuredNm, Crankangle, MG2_Torque, MG2Speed, ThresholdTorque_Nm, ThresholdSpeed_rpm, ParkPosition_rad, VminAcceleration_Kmh, VminDeceleration_Kmh, C_MG1_Park_Nm_radps, K_MG1_Park_Nm_rad, ParkMaxTorque_Nm, SupportLevel, CruiseControlSpeed, Front_Brake_On, Rear_Brake_On, MG1_target_spd_rpm, MG1_target_trq_A, MG1_mode, MG2_target_trq_A, Kalman_states[1], Kalman_states[2], Kalman_states[3], Kalman_states[4], Kalman_states[5], Kalman_states[6], Kalman_states[7], Kalman_states[8], Kalman_states[9], Kalman_states[10], V_bike_kmh, Crank_speed_rads, Crank_torque_Nm_filt, now, ts1, ts2, ts3, ts4, activation_time, rt_reset, overflowed, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -6.1137e-13, -9.92032e-10, 2.04999e-11, 1.8293e-13, 2.63402e-08, 0, 0, 0, 0, 1.17344e-27, 0,  6.768126,  6.768142,  6.768235,  6.768237,  6.768237,  9.768126, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -4.36296e-13, -5.21609e-10, 1.5178e-11, 1.30686e-13, 7.73557e-09, 0, 0, 0, 0, -4.12454e-28, 0,  6.868125,  6.868142,  6.868235,  6.868237,  6.868238,  9.868125, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -2.47986e-13, -1.67023e-10, 9.00789e-12, 7.43774e-14, -3.28727e-09, 0, 0, 0, 0, 1.404e-28, 0,  6.968128,  6.968144,  6.968237,  6.968239,  6.968240,  9.968128, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -9.69344e-14, 4.76174e-11, 3.85275e-12, 2.91579e-14, -7.98636e-09, 0, 0, 0, 0, -4.59248e-29, 0,  7.068126,  7.068142,  7.068236,  7.068238,  7.068238, 10.068126, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, 5.11484e-16, 1.42934e-10, 4.00769e-13, -4.6484e-17, -8.45712e-09, 0, 0, 0, 0, 1.42343e-29, 0,  7.168127,  7.168143,  7.168237,  7.168239,  7.168240, 10.168127, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, 4.87183e-14, 1.56921e-10, -1.40369e-12, -1.45175e-14, -6.72239e-09, 0, 0, 0, 0, -4.06618e-30, 0,  7.268127,  7.268144,  7.268237,  7.268239,  7.268240, 10.268127, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, 6.13196e-14, 1.27337e-10, -1.97107e-12, -1.83247e-14, -4.29804e-09, 0, 0, 0, 0, 1.00146e-30, 0,  7.368122,  7.368138,  7.368231,  7.368233,  7.368234, 10.368122, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, 5.32213e-14, 8.30363e-11, -1.7934e-12, -1.59264e-14, -2.09599e-09, 0, 0, 0, 0, -1.66196e-31, 0,  7.468126,  7.468142,  7.468235,  7.468237,  7.468238, 10.468126, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, 3.6828e-14, 4.1749e-11, -1.2883e-12, -1.10342e-14, -5.16563e-10, 0, 0, 0, 0, -1.93092e-32, 0,  7.568125,  7.568142,  7.568235,  7.568237,  7.568237, 10.568125, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, 2.01252e-14, 1.15663e-11, -7.38774e-13, -6.0362e-15, 3.86577e-10, 0, 0, 0, 0, 3.83158e-32, 0,  7.668127,  7.668143,  7.668235,  7.668238,  7.668238, 10.668127, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, 7.09869e-15, -6.08614e-12, -2.93986e-13, -2.1396e-15, 7.44261e-10, 0, 0, 0, 0, -2.59191e-32, 0,  7.768125,  7.768142,  7.768235,  7.768237,  7.768238, 10.768125, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -9.0751e-16, -1.34206e-11, -5.03122e-15, 2.63342e-16, 7.48369e-10, 0, 0, 0, 0, 1.3908e-32, 0,  7.868122,  7.868138,  7.868232,  7.868234,  7.868234, 10.868122, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -4.73802e-15, -1.39332e-11, 1.38523e-13, 1.41176e-15, 5.76234e-10, 0, 0, 0, 0, -6.69367e-33, 0,  7.968127,  7.968143,  7.968237,  7.968239,  7.968239, 10.968127, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -5.59585e-15, -1.09451e-11, 1.76636e-13, 1.67138e-15, 3.56809e-10, 0, 0, 0, 0, 3.01575e-33, 0,  8.068126,  8.068142,  8.068235,  8.068237,  8.068238, 11.068126, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -4.64545e-15, -6.91667e-12, 1.55393e-13, 1.38979e-15, 1.64994e-10, 0, 0, 0, 0, -1.29733e-33, 0,  8.168125,  8.168142,  8.168235,  8.168237,  8.168237, 11.168125, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -3.12665e-15, -3.31147e-12, 1.08137e-13, 9.36237e-16, 3.15448e-11, 0, 0, 0, 0, 5.38532e-34, 0,  8.268132,  8.268148,  8.268242,  8.268244,  8.268244, 11.268132, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -1.62867e-15, -7.53358e-13, 5.97732e-14, 4.88507e-16, -4.19728e-11, 0, 0, 0, 0, -2.17024e-34, 0,  8.368121,  8.368138,  8.368232,  8.368234,  8.368235, 11.368121, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -4.92756e-16, 6.90653e-13, 2.21593e-14, 1.48962e-16, -6.86706e-11, 0, 0, 0, 0, 8.5202e-35, 0,  8.468120,  8.468137,  8.468230,  8.468232,  8.468233, 11.468120, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, 2.02006e-16, 1.24643e-12, -1.36394e-15, -5.85174e-17, -6.5942e-11, 0, 0, 0, 0, -3.26458e-35, 0,  8.568126,  8.568142,  8.568235,  8.568237,  8.568238, 11.568126, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, 5.11589e-16, 1.22931e-12, -1.24851e-14, -1.51412e-16, -4.91701e-11, 0, 0, 0, 0, 1.22146e-35, 0,  8.668141,  8.668158,  8.668251,  8.668254,  8.668254, 11.668141, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, 5.65683e-16, 9.25462e-13, -1.49816e-14, -1.67911e-16, -2.91747e-11, 0, 0, 0, 0, -4.46003e-36, 0,  8.768127,  8.768143,  8.768236,  8.768239,  8.768239, 11.768127, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, 4.35665e-16, 5.56716e-13, -1.24663e-14, -1.29685e-16, -1.24841e-11, 0, 0, 0, 0, 1.58629e-36, 0,  8.868124,  8.868141,  8.868233,  8.868236,  8.868236, 11.868124, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, 2.63766e-16, 2.45929e-13, -8.46501e-15, -7.88828e-17, -1.41226e-12, 0, 0, 0, 0, -5.47582e-37, 0,  8.968127,  8.968144,  8.968237,  8.968239,  8.968240, 11.968127, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, 1.13239e-16, 3.4591e-14, -4.73771e-15, -3.43356e-17, 4.36816e-12, 0, 0, 0, 0, 1.8232e-37, 0,  9.068126,  9.068143,  9.068236,  9.068238,  9.068238, 12.068126, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, 3.60485e-18, -8.01333e-14, -1.9514e-15, -1.79542e-18, 6.23595e-12, 0, 0, 0, 0, -5.79171e-38, 0,  9.168131,  9.168148,  9.168243,  9.168245,  9.168245, 12.168131, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -5.67003e-17, -1.14838e-13, -2.35323e-16, 1.62094e-17, 5.58619e-12, 0, 0, 0, 0, 1.71965e-38, 0,  9.268126,  9.268142,  9.268235,  9.268238,  9.268238, 12.268126, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -6.23492e-17, -1.28652e-13, -3.20757e-17, 1.79071e-17, 4.57902e-12, 0, 0, 0, 0, -4.56286e-39, 0,  9.368125,  9.368142,  9.368235,  9.368237,  9.368238, 12.368125, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -6.26881e-17, -1.32983e-13, -2.10459e-17, 1.80097e-17, 3.57185e-12, 0, 0, 0, 0, 9.48141e-40, 0,  9.468126,  9.468143,  9.468235,  9.468238,  9.468238, 12.468126, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -6.26189e-17, -1.27848e-13, -1.53595e-17, 1.79897e-17, 2.56469e-12, 0, 0, 0, 0, -5.49772e-41, 0,  9.568124,  9.568141,  9.568234,  9.568236,  9.568237, 12.568124, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -6.25185e-17, -1.13264e-13, -6.62862e-19, 1.79604e-17, 1.55752e-12, 0, 0, 0, 0, -9.49368e-41, 0,  9.668127,  9.668143,  9.668237,  9.668239,  9.668240, 12.668127, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -6.24158e-17, -8.9251e-14, 2.413e-17, 1.79303e-17, 5.50354e-13, 0, 0, 0, 0, 7.89804e-41, 0,  9.768126,  9.768142,  9.768235,  9.768237,  9.768237, 12.768126, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -6.23131e-17, -5.58252e-14, 5.90851e-17, 1.79003e-17, -4.56812e-13, 0, 0, 0, 0, -4.55125e-41, 0,  9.868123,  9.868140,  9.868233,  9.868235,  9.868236, 12.868123, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -6.07919e-17, -1.48645e-14, 6.67647e-17, 1.74513e-17, -1.41518e-12, 0, 0, 0, 0, 2.27422e-41, 0,  9.968127,  9.968143,  9.968236,  9.968238,  9.968239, 12.968127, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -6.06238e-17, 3.49975e-14, 1.16832e-16, 1.74015e-17, -2.37305e-12, 0, 0, 0, 0, -1.04961e-41, 0, 10.068126, 10.068143, 10.068236, 10.068238, 10.068239, 13.068126, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -2.71308e-17, 7.51308e-14, -5.13053e-16, 7.65601e-18, -2.80567e-12, 0, 0, 0, 0, 4.59489e-42, 0, 10.168125, 10.168142, 10.168235, 10.168237, 10.168238, 13.168125, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -3.15495e-18, 6.4248e-14, -1.30114e-15, 4.19685e-19, -1.83213e-12, 0, 0, 0, 0, -1.93395e-42, 0, 10.268126, 10.268142, 10.268235, 10.268237, 10.268238, 13.268126, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -2.88187e-18, 4.44941e-14, -1.35435e-15, 3.29765e-19, -8.6844e-13, 0, 0, 0, 0, 7.88553e-43, 0, 10.368125, 10.368142, 10.368236, 10.368238, 10.368239, 13.368125, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -3.09004e-18, 1.66883e-14, -1.37903e-15, 3.91533e-19, 7.15859e-14, 0, 0, 0, 0, -3.12853e-43, 0, 10.468126, 10.468142, 10.468236, 10.468239, 10.468239, 13.468126, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -3.19439e-18, -1.98924e-14, -1.41714e-15, 4.22121e-19, 1.01161e-12, 0, 0, 0, 0, 1.21069e-43, 0, 10.568126, 10.568142, 10.568235, 10.568237, 10.568238, 13.568126, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -9.86902e-18, -6.36016e-14, -1.3731e-15, 2.28046e-18, 1.90382e-12, 0, 0, 0, 0, -4.57468e-44, 0, 10.668127, 10.668144, 10.668237, 10.668239, 10.668240, 13.668127, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -5.70547e-17, -5.93352e-14, -1.50036e-16, 1.63194e-17, 1.29571e-12, 0, 0, 0, 0, 1.6876e-44, 0, 10.768127, 10.768143, 10.768236, 10.768238, 10.768239, 13.768127, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -6.05942e-17, -3.44732e-14, 3.32399e-17, 1.73905e-17, 3.28969e-13, 0, 0, 0, 0, -6.06985e-45, 0, 10.868124, 10.868141, 10.868234, 10.868237, 10.868237, 13.868124, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -6.07731e-17, -9.5248e-16, 7.88955e-17, 1.7445e-17, -6.28902e-13, 0, 0, 0, 0, 2.12259e-45, 0, 10.968127, 10.968144, 10.968237, 10.968239, 10.968240, 13.968127, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -6.06969e-17, 4.15e-14, 1.2447e-16, 1.74229e-17, -1.58677e-12, 0, 0, 0, 0, -7.18077e-46, 0, 11.068127, 11.068143, 11.068236, 11.068238, 11.068239, 14.068127, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -2.22153e-17, 6.97524e-14, -6.36098e-16, 6.21633e-18, -1.8969e-12, 0, 0, 0, 0, 2.33002e-46, 0, 11.168126, 11.168143, 11.168236, 11.168238, 11.168238, 14.168126, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -3.93527e-18, 5.01694e-14, -1.30791e-15, 6.46204e-19, -9.21381e-13, 0, 0, 0, 0, -7.13932e-47, 0, 11.268126, 11.268142, 11.268237, 11.268239, 11.268239, 14.268126, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -3.16616e-18, 2.28501e-14, -1.36933e-15, 4.1444e-19, 1.86445e-14, 0, 0, 0, 0, 2.00122e-47, 0, 11.368125, 11.368142, 11.368235, 11.368237, 11.368238, 14.368125, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -3.19535e-18, -1.32451e-14, -1.40978e-15, 4.22453e-19, 9.5867e-13, 0, 0, 0, 0, -4.73675e-48, 0, 11.468126, 11.468142, 11.468236, 11.468239, 11.468239, 14.468126, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -4.07443e-18, -5.80001e-14, -1.45013e-15, 6.27806e-19, 1.89574e-12, 0, 0, 0, 0, 6.74166e-49, 0, 11.568125, 11.568142, 11.568235, 11.568237, 11.568237, 14.568125, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -5.47275e-17, -6.27566e-14, -2.43068e-16, 1.56201e-17, 1.51538e-12, 0, 0, 0, 0, 1.75136e-49, 0, 11.668126, 11.668143, 11.668236, 11.668238, 11.668239, 14.668126, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -6.05e-17, -3.96128e-14, 2.35144e-17, 1.7362e-17, 5.40254e-13, 0, 0, 0, 0, -2.27916e-49, 0, 11.768126, 11.768142, 11.768236, 11.768238, 11.768238, 14.768126, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -6.07857e-17, -8.06641e-15, 7.11132e-17, 1.74486e-17, -4.17616e-13, 0, 0, 0, 0, 1.45523e-49, 0, 11.868124, 11.868141, 11.868235, 11.868237, 11.868238, 14.868124, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -6.07177e-17, 3.24154e-14, 1.14872e-16, 1.74289e-17, -1.37549e-12, 0, 0, 0, 0, -7.62507e-50, 0, 11.968127, 11.968144, 11.968237, 11.968239, 11.968240, 14.968127, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -3.60319e-17, 7.01659e-14, -3.12879e-16, 1.02789e-17, -2.0011e-12, 0, 0, 0, 0, 3.62069e-50, 0, 12.068127, 12.068143, 12.068237, 12.068239, 12.068239, 15.068127, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -4.47223e-18, 5.43448e-14, -1.27902e-15, 7.91903e-19, -1.09017e-12, 0, 0, 0, 0, -1.6166e-50, 0, 12.168126, 12.168142, 12.168235, 12.168238, 12.168238, 15.168126, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -3.19898e-18, 2.86026e-14, -1.3614e-15, 4.24435e-19, -1.50142e-13, 0, 0, 0, 0, 6.90769e-51, 0, 12.268126, 12.268142, 12.268235, 12.268238, 12.268238, 15.268126, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -3.18203e-18, -5.91844e-15, -1.40191e-15, 4.18586e-19, 7.89883e-13, 0, 0, 0, 0, -2.85187e-51, 0, 12.368121, 12.368138, 12.368231, 12.368233, 12.368234, 15.368121, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -3.26894e-18, -4.92017e-14, -1.44792e-15, 4.43936e-19, 1.72991e-12, 0, 0, 0, 0, 1.14389e-51, 0, 12.468126, 12.468142, 12.468235, 12.468238, 12.468238, 15.468126, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -4.9846e-17, -6.67002e-14, -4.33613e-16, 1.41513e-17, 1.71656e-12, 0, 0, 0, 0, -4.47165e-52, 0, 12.568124, 12.568141, 12.568234, 12.568236, 12.568236, 15.568124, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -6.02743e-17, -4.50388e-14, 8.5256e-18, 1.7294e-17, 7.31081e-13, 0, 0, 0, 0, 1.70633e-52, 0, 12.668126, 12.668142, 12.668235, 12.668238, 12.668238, 15.668126, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -6.07863e-17, -1.52741e-14, 6.28268e-17, 1.74486e-17, -2.26789e-13, 0, 0, 0, 0, -6.35804e-53, 0, 12.768127, 12.768144, 12.768237, 12.768239, 12.768239, 15.768127, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -6.07357e-17, 2.34293e-14, 1.05328e-16, 1.74342e-17, -1.18466e-12, 0, 0, 0, 0, 2.31149e-53, 0, 12.868118, 12.868135, 12.868228, 12.868230, 12.868231, 15.868118, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -4.80453e-17, 6.68794e-14, -5.18023e-17, 1.38186e-17, -2.02126e-12, 0, 0, 0, 0, -8.18157e-54, 0, 12.968127, 12.968144, 12.968236, 12.968238, 12.968239, 15.968127, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -5.54147e-18, 5.85197e-14, -1.21784e-15, 1.1361e-18, -1.28631e-12, 0, 0, 0, 0, 2.80826e-54, 0, 13.068126, 13.068142, 13.068237, 13.068239, 13.068239, 16.068126, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -3.26431e-18, 3.43206e-14, -1.35221e-15, 4.44212e-19, -3.39387e-13, 0, 0, 0, 0, -9.28371e-55, 0, 13.168126, 13.168142, 13.168235, 13.168237, 13.168238, 16.168126, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -3.16927e-18, 1.56589e-15, -1.39379e-15, 4.14906e-19, 6.00639e-13, 0, 0, 0, 0, 2.92044e-55, 0, 13.268127, 13.268144, 13.268236, 13.268238, 13.268239, 16.268127, 0, 0, 
1, 0, 0, 0.392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0.104071, 0.952035, -3.25021e-18, -3.99544e-14, -1.43813e-15, 4.38462e-19, 1.54066e-12, 0, 0, 0, 0, -8.54164e-56, 0, 13.368121, 13.368138, 13.368232, 13.368234, 13.368234, 16.368121, 0, 0, 
